song_id,classifier_version,lyrics_sha256,source_words,processing_status,lyriclens_status,lyriclens_token_count,lyriclens_chunk_count,lyriclens_normalized_sha256,lyriclens_model_revision,lyriclens_checkpoint_sha256,detoxify_status,detoxify_token_count,detoxify_chunk_count,detoxify_normalized_sha256,detoxify_model_revision,detoxify_checkpoint_sha256,goemotions_status,goemotions_token_count,goemotions_chunk_count,goemotions_normalized_sha256,goemotions_model_revision,goemotions_checkpoint_sha256,cardiff_status,cardiff_token_count,cardiff_chunk_count,cardiff_normalized_sha256,cardiff_model_revision,cardiff_checkpoint_sha256,ll_sexual_content,ll_violence,ll_explicit_language,ll_substance_use,detox_toxicity,detox_severe_toxicity,detox_obscene,detox_threat,detox_insult,detox_identity_attack,detox_sexual_explicit,emotion_admiration,emotion_amusement,emotion_anger,emotion_annoyance,emotion_approval,emotion_caring,emotion_confusion,emotion_curiosity,emotion_desire,emotion_disappointment,emotion_disapproval,emotion_disgust,emotion_embarrassment,emotion_excitement,emotion_fear,emotion_gratitude,emotion_grief,emotion_joy,emotion_love,emotion_nervousness,emotion_optimism,emotion_pride,emotion_realization,emotion_relief,emotion_remorse,emotion_sadness,emotion_surprise,emotion_neutral,sentiment_negative,sentiment_neutral,sentiment_positive
song_4eedaac548f0db66c979575510092e16f414750629bddb6217182d6a43faa1ca,four-model-production-v1,8b3bd11dbf5586187b37ac05c14b7319ad82d1bb57ec7271a74f74d1c7cde9fa,204,complete,success,231,1,3a11fc0281df7e5365e01d554fa9c50ba31ba9d621021e4254468e5b76210fe0,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,336,1,8b3bd11dbf5586187b37ac05c14b7319ad82d1bb57ec7271a74f74d1c7cde9fa,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,336,1,8b3bd11dbf5586187b37ac05c14b7319ad82d1bb57ec7271a74f74d1c7cde9fa,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,312,1,8b3bd11dbf5586187b37ac05c14b7319ad82d1bb57ec7271a74f74d1c7cde9fa,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.5973220467567444,0.0009404759621247649,0.002484153490513563,0.009359948337078094,0.004843883216381073,4.528346107690595e-05,0.0002797513152472675,0.00022761840955354273,0.0008358446066267788,0.0022127230186015368,0.001362294307909906,0.06233483925461769,0.001259832177311182,0.0038763810880482197,0.006322361063212156,0.41479355096817017,0.007282658945769072,0.013788722455501556,0.012456854805350304,0.005065835081040859,0.012414287775754929,0.006855634041130543,0.0014136395184323192,0.0022668184246867895,0.08052343875169754,0.004916290286928415,0.0010092142038047314,0.002512784907594323,0.1435580551624298,0.4438231289386749,0.009110312908887863,0.006665595807135105,0.007907392457127571,0.0411926731467247,0.013138954527676105,0.0020838857162743807,0.017870735377073288,0.013729466125369072,0.04525003582239151,0.19918671250343323,0.3301672637462616,0.47064611315727234
song_4f1614f26569f3e8f2b5fbcdb394c409cfc3f9fc150fbbb6f65025d66f9a2401,four-model-production-v1,57e0b31c66d899bfceb162db2914854bf57c85ac0db2050c3316eeecbf661923,329,complete,success,347,1,b4e3b5ada318be298d56dc673635d7194dbce0efc02e76c50c0a34e54523b68a,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,528,2,57e0b31c66d899bfceb162db2914854bf57c85ac0db2050c3316eeecbf661923,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,528,2,57e0b31c66d899bfceb162db2914854bf57c85ac0db2050c3316eeecbf661923,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,502,1,57e0b31c66d899bfceb162db2914854bf57c85ac0db2050c3316eeecbf661923,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.8148457407951355,0.00894485879689455,0.9967695474624634,0.00288758403621614,0.4365135282278061,0.0008174562535714358,0.4111318215727806,0.00034499127650633454,0.04145072679966688,0.0024061989970505238,0.11048045405186713,0.002344860346056521,0.013644177466630936,0.008409279398620129,0.08353118225932121,0.012237099930644035,0.0014080496039241552,0.16844476759433746,0.4385986328125,0.002724704332649708,0.015960916876792908,0.010874682106077671,0.0811762847006321,0.03470168262720108,0.007857693592086434,0.017853389494121075,0.0001879075207398273,0.0013563118991442025,0.00261830713134259,0.0026593258371576667,0.00839086133055389,0.0019485685625113547,0.000316354664391838,0.024567107670009136,0.0007097756024450064,0.001015841553453356,0.005637573078274727,0.043596649542450905,0.29063282907009125,0.24632011353969574,0.42527449131011963,0.3284054100513458
song_5194b6c0df56b87df950120af2c8399eb039c29f29878b87ff284b768eb9ab5a,four-model-production-v1,ece1ae6838ba480755c42cc28fb4a9ca48668ba66a2773d8b60fd099e4b0dfd7,624,complete,success,766,1,18f7c6100a1ee3e9d52e5c8aab57dedb8c8c32a14ee44a426f7bed637045551a,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,1065,3,ece1ae6838ba480755c42cc28fb4a9ca48668ba66a2773d8b60fd099e4b0dfd7,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,1065,3,ece1ae6838ba480755c42cc28fb4a9ca48668ba66a2773d8b60fd099e4b0dfd7,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,1119,3,ece1ae6838ba480755c42cc28fb4a9ca48668ba66a2773d8b60fd099e4b0dfd7,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.9864891171455383,0.9971914887428284,0.9961661100387573,0.993885338306427,0.9952962398529053,0.43901195128758747,0.9785167177518209,0.027733387735982735,0.8722209731737772,0.7376680572827657,0.18480425576368967,0.002033887431025505,0.0030918874156971774,0.4463259776433309,0.35820035139719647,0.011654774658381939,0.002907365715752045,0.0045365341162929935,0.002101826093470057,0.0013630811590701342,0.01524041872471571,0.32845116158326465,0.056838277727365494,0.004478254976371924,0.0015143906930461526,0.002751827511625985,0.001427558056699733,0.000467496245012929,0.0018075009575113654,0.0018226661486551166,0.000669014446126918,0.0019912430240462222,0.00047642596958515543,0.00606065196916461,0.0004267929180059582,0.0007624110827843348,0.004703473454962174,0.0015158971073105931,0.08197351048390071,0.3127419749895732,0.4715949594974518,0.2156631052494049
song_52d717b9eb2516949c777c9c8731a532ce779c0eb5872d6023ce3b1b2fae8d86,four-model-production-v1,3051755095da0e34bbfafa3b56619ef70112fbc543ff996d9b0c5fbf9095a5de,585,complete,success,704,1,9fad63fb4a58e3bf737f431f614d2e4d04cd74874f88fb72cc863ee043c4e4b2,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,1126,3,3051755095da0e34bbfafa3b56619ef70112fbc543ff996d9b0c5fbf9095a5de,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,1126,3,3051755095da0e34bbfafa3b56619ef70112fbc543ff996d9b0c5fbf9095a5de,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,1123,3,3051755095da0e34bbfafa3b56619ef70112fbc543ff996d9b0c5fbf9095a5de,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.05471571534872055,0.0005958527326583862,0.2887576222419739,0.18549875915050507,0.0316887892465079,5.143257075171446e-05,0.005521968311049561,0.00036003485664834483,0.0049627287818704525,0.0012144128860017453,0.002849179359324951,0.00822656790495951,0.011417241583431064,0.006273957336615924,0.013189852336954267,0.05346545557364107,0.27588547630232246,0.0007664092985349071,0.0014505440072627113,0.009734766147567579,0.006603436788947687,0.007855908325286069,0.0018984669980553325,0.0007054027951869213,0.0029370273079030004,0.001596018209636582,0.0012729100480412677,0.0018525530256828886,0.018128436112108095,0.20144597013509083,0.001262912901406231,0.017563599499676966,0.0010273605174646377,0.005472007720792405,0.002329717248286986,0.0021912550623363236,0.019169376458150547,0.0004191759581508886,0.5355488940094123,0.2630692426503395,0.42816276581607965,0.30876800144557326
song_546ed553b9ad74026dc908d24d608c1b1e265d99490a9ca6b420a65bdf3a3eca,four-model-production-v1,9398db50fdef9f906b8bba7f4637a285d5f1444de0228dfdcf5a7d9caa87dec3,243,complete,success,268,1,f21d3e02ae95b6f90ec2242299fb0de0d3257afbaf1a517fa6fa18c3a40b0a02,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,326,1,9398db50fdef9f906b8bba7f4637a285d5f1444de0228dfdcf5a7d9caa87dec3,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,326,1,9398db50fdef9f906b8bba7f4637a285d5f1444de0228dfdcf5a7d9caa87dec3,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,328,1,9398db50fdef9f906b8bba7f4637a285d5f1444de0228dfdcf5a7d9caa87dec3,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.7269721627235413,0.0012580803595483303,0.10007426142692566,0.0013285998720675707,0.06992822885513306,3.6601577448891476e-05,0.004921774845570326,0.002057548612356186,0.009224523790180683,0.0010553126921877265,0.0012920168228447437,0.002758470829576254,0.0023153640795499086,0.059879086911678314,0.08477751910686493,0.015564274042844772,0.02815116010606289,0.012990156188607216,0.022533711045980453,0.0199278574436903,0.25662562251091003,0.0324404314160347,0.013925518840551376,0.004841286223381758,0.002244393341243267,0.009894746355712414,0.00026537751546129584,0.013594471849501133,0.004196000751107931,0.15221120417118073,0.018174974247813225,0.005420440807938576,0.0005292900023050606,0.013219847343862057,0.0015441433060914278,0.015057218261063099,0.7365060448646545,0.0029124661814421415,0.03326816111803055,0.4311910569667816,0.3999677896499634,0.1688411831855774
song_56bdd8217899c9e589dcd9c9815cd8a10cefaf5d231d74e390d1dde403f23b9e,four-model-production-v1,26a2e19f699a808ed931c421693dbcafdc37085de49dacb827af3f005899c698,232,complete,success,255,1,d96f4ecd657c67b9637a2137012f16e21c9b60784de916decf1cc619044bff7d,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,325,1,26a2e19f699a808ed931c421693dbcafdc37085de49dacb827af3f005899c698,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,325,1,26a2e19f699a808ed931c421693dbcafdc37085de49dacb827af3f005899c698,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,300,1,26a2e19f699a808ed931c421693dbcafdc37085de49dacb827af3f005899c698,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.015807460993528366,0.001765638473443687,0.008852709084749222,0.004732138477265835,0.003319880459457636,1.2181913916720077e-05,0.0009475892293266952,9.261981176678091e-05,0.000358796474756673,0.00016371990204788744,0.00026065745623782277,0.000515835708938539,0.0014420156367123127,0.0020438022911548615,0.017358193174004555,0.018255431205034256,0.0015161529881879687,0.03174075856804848,0.03717052564024925,0.004366662818938494,0.01531558483839035,0.007418201770633459,0.0015481654554605484,0.0011737535241991282,0.002573625650256872,0.003322544740512967,0.00011597694538068026,0.000649783993139863,0.0014066629810258746,0.0007713751983828843,0.0018173065036535263,0.009672828949987888,0.00016928753757383674,0.02682553417980671,0.0005779361235909164,0.0004572991456370801,0.006193753331899643,0.00851676519960165,0.8310251235961914,0.21708038449287415,0.4554750621318817,0.32744455337524414
song_571748d27a47d85d6ce1e162616d66466aaeb086241c317ad91ded6a69bfaec8,four-model-production-v1,7a532e10de9506b512e50d7cfcd4665ba64a8825630e9ff053b21144a99ae1be,246,complete,success,337,1,92fe9f54147d87fb967726eac98da0e091bd161941809a63a91f21a2fe4412ab,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,459,1,7a532e10de9506b512e50d7cfcd4665ba64a8825630e9ff053b21144a99ae1be,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,459,1,7a532e10de9506b512e50d7cfcd4665ba64a8825630e9ff053b21144a99ae1be,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,430,1,7a532e10de9506b512e50d7cfcd4665ba64a8825630e9ff053b21144a99ae1be,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.9984524250030518,0.010370348580181599,0.8792439699172974,0.007047615945339203,0.418295681476593,0.0006268916185945272,0.10963951796293259,0.0005764820380136371,0.13279032707214355,0.010775160044431686,0.10231784731149673,0.0023574840743094683,0.004690781235694885,0.019711028784513474,0.06741244345903397,0.01639520935714245,0.01392755564302206,0.004932545591145754,0.021101243793964386,0.01474771648645401,0.019614625722169876,0.006312572862952948,0.00603795051574707,0.0023193724919110537,0.014328893274068832,0.002177634509280324,0.00010965194087475538,0.0011037335498258471,0.013173363171517849,0.14454680681228638,0.0031243213452398777,0.0026674363762140274,0.000552833138499409,0.00475836917757988,0.0009586996166035533,0.0013819430023431778,0.015483099967241287,0.0019815689884126186,0.4973011314868927,0.21896754205226898,0.4434865415096283,0.33754587173461914
song_57b6fb5de42d0b76a982ad6d6b780aa368d65adfecd872c1522c7c3660a04cb4,four-model-production-v1,2a1cbd8ba1febade322795616e7c03696b175c24cbbc68aa00cceea3136f42d5,287,complete,success,317,1,a1321f052856a1fd3a46a3ad638738645779406bdb08bd39fbfb2b44a093d944,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,413,1,2a1cbd8ba1febade322795616e7c03696b175c24cbbc68aa00cceea3136f42d5,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,413,1,2a1cbd8ba1febade322795616e7c03696b175c24cbbc68aa00cceea3136f42d5,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,406,1,2a1cbd8ba1febade322795616e7c03696b175c24cbbc68aa00cceea3136f42d5,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.004871276207268238,0.035305045545101166,0.9972392320632935,0.055911194533109665,0.02503482811152935,2.9362343411776237e-05,0.004872734658420086,0.00031652924371883273,0.002458204748108983,0.0005784006207250059,0.00042230813414789736,0.0007599761011078954,0.0018730075098574162,0.004604636691510677,0.027475615963339806,0.007687447592616081,0.00470671895891428,0.20994316041469574,0.1653025597333908,0.00456203892827034,0.08579544723033905,0.008001328445971012,0.0031968546099960804,0.005253809969872236,0.0016056860331445932,0.011184895411133766,0.00018279417417943478,0.005905976984649897,0.002006915397942066,0.0028272198978811502,0.014809389598667622,0.004526935983449221,0.00022595084737986326,0.035587128251791,0.001177717582322657,0.004850742407143116,0.17732195556163788,0.018411314114928246,0.424017071723938,0.3402954638004303,0.40562498569488525,0.25407952070236206
song_585e5f8e13012f0a37638839f84b3f23db3e9edc4ff58f0f075f4c7d20e18fe9,four-model-production-v1,e8ddc86a49c7d4d83c2bcf67bc9edf67d20118895b626e536eaa73f22ffa0eb2,223,complete,success,259,1,3659fcb2a39ab91d318e09d9df2c11945653f0b11e2d89e39fa2c1699d77d051,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,299,1,e8ddc86a49c7d4d83c2bcf67bc9edf67d20118895b626e536eaa73f22ffa0eb2,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,299,1,e8ddc86a49c7d4d83c2bcf67bc9edf67d20118895b626e536eaa73f22ffa0eb2,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,305,1,e8ddc86a49c7d4d83c2bcf67bc9edf67d20118895b626e536eaa73f22ffa0eb2,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.018826644867658615,0.008849922567605972,0.005566426552832127,0.0014492362970486283,0.003825908061116934,5.261704245640431e-06,0.0003765418368857354,6.604427471756935e-05,0.0008150265784934163,0.00018232784350402653,0.000124586935271509,0.0008340461063198745,0.0012810413027182221,0.002877439372241497,0.012981965206563473,0.013660176657140255,0.007901675067842007,0.006265521980822086,0.007083299569785595,0.025467172265052795,0.027090778574347496,0.006296385079622269,0.0021032358054071665,0.0013278345577418804,0.0015506602358072996,0.0026645914185792208,0.00017771631246432662,0.0023885725531727076,0.002862915163859725,0.009293907321989536,0.0028594746254384518,0.00793485902249813,0.00032670353539288044,0.018194537609815598,0.0010788177605718374,0.0024725242983549833,0.05496834218502045,0.0022435146383941174,0.8145624995231628,0.25780391693115234,0.4575045108795166,0.2846915125846863
song_58d6b7d9f8c8feebefe6c1f2e0edad83f12c28ca40a88354a70bf690997c68a2,four-model-production-v1,92931111a3c746df0ddf0ca714379d906b7b4ab525849615801e90c2f979d464,376,complete,success,423,1,7dd64f9f710ccc4ed0b0fedfc6b95bf99702fc82e8dbb3dbff1b852e5a32b417,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,501,1,92931111a3c746df0ddf0ca714379d906b7b4ab525849615801e90c2f979d464,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,501,1,92931111a3c746df0ddf0ca714379d906b7b4ab525849615801e90c2f979d464,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,490,1,92931111a3c746df0ddf0ca714379d906b7b4ab525849615801e90c2f979d464,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.9985690116882324,0.9730780124664307,0.6207316517829895,0.007705496158450842,0.09803194552659988,0.00020023710385430604,0.01949152909219265,0.002455499256029725,0.005462221801280975,0.004238995723426342,0.02094583585858345,0.004101017490029335,0.0013666136655956507,0.035490311682224274,0.03208423778414726,0.028724299743771553,0.01857742853462696,0.0032453248277306557,0.003687717951834202,0.24373862147331238,0.01688031293451786,0.06781277060508728,0.009663364849984646,0.0014197173295542598,0.006937967613339424,0.0024501068983227015,0.001264056540094316,0.0011231946991756558,0.006360236555337906,0.6473315358161926,0.0013443076750263572,0.012473907321691513,0.000778629386331886,0.006291535682976246,0.0008269161335192621,0.0026281869504600763,0.009236472658813,0.0016225283034145832,0.09867119044065475,0.2619737982749939,0.46237173676490784,0.2756544351577759
song_59328e4ef495b0a2eead2600eb40694f1921b10840b1f242e3580ce8c59f8a86,four-model-production-v1,6abbe2290340e13d37d5c5ef3ab7736b0b8c80565eb6b92483d56c64a2a43251,234,complete,success,262,1,406c5760518aacb6b09ee7d10807b9edaf9be231bc275cc6002c9df869517cc5,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,344,1,6abbe2290340e13d37d5c5ef3ab7736b0b8c80565eb6b92483d56c64a2a43251,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,344,1,6abbe2290340e13d37d5c5ef3ab7736b0b8c80565eb6b92483d56c64a2a43251,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,351,1,6abbe2290340e13d37d5c5ef3ab7736b0b8c80565eb6b92483d56c64a2a43251,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.02029837854206562,0.6230904459953308,0.02233409322798252,0.0018952848622575402,0.04741428419947624,2.1836685846210457e-05,0.0014002935495227575,0.00014425834524445236,0.03842855617403984,0.002119711833074689,0.00044720160076394677,0.0042957435362041,0.030992912128567696,0.003831961192190647,0.01544421911239624,0.010988020338118076,0.001438488019630313,0.0009211395517922938,0.0008411522139795125,0.0013425644719973207,0.007847842760384083,0.0035694048274308443,0.0064004394225776196,0.003707724856212735,0.006676298566162586,0.015201464295387268,0.00031970214331522584,0.0014275509165599942,0.011724538169801235,0.0011818098137155175,0.002372380346059799,0.0021231016144156456,0.0014750431291759014,0.014527848921716213,0.0015295576304197311,0.0005920169060118496,0.008439184166491032,0.004410494584590197,0.8969147801399231,0.3593413233757019,0.37609484791755676,0.2645638585090637
song_59b578620c6f147ffde7e2fc69ee9a4809e9a70977488526ad587f45fee9ae3c,four-model-production-v1,1c9e200d0c2541e800905a8908921c3f77e632a00f26db2a89294ea3389ad70d,547,complete,success,617,1,c836673b8906e0c9179e9707980c63ac237a8341f63f4ee78d0f43d9e962bfae,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,842,2,1c9e200d0c2541e800905a8908921c3f77e632a00f26db2a89294ea3389ad70d,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,842,2,1c9e200d0c2541e800905a8908921c3f77e632a00f26db2a89294ea3389ad70d,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,820,2,1c9e200d0c2541e800905a8908921c3f77e632a00f26db2a89294ea3389ad70d,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.9971727132797241,0.0077136666513979435,0.02468368597328663,0.0045445626601576805,0.04378224164247513,0.00013119467985234223,0.0060209783259779215,0.00030063035956118256,0.003164927416946739,0.006440642289817333,0.03126342315226793,0.015482141636312008,0.0012778739910572767,0.007631352171301842,0.012156587094068527,0.059755608439445496,0.007783518172800541,0.003045423422008753,0.003975316416472197,0.031709310598671436,0.008127827197313309,0.0065864804200828075,0.0027914178208447993,0.0010733242379501462,0.09016797924414277,0.0017515007057227194,0.00046001259761396796,0.0009183949150610715,0.02681700512766838,0.7016049027442932,0.0017320752958767116,0.005510574439540505,0.0015545115456916392,0.012651428114622831,0.0013076990435365587,0.0010837796871783212,0.006240157876163721,0.009064431069418788,0.15116051211953163,0.23702172935009003,0.4405798614025116,0.3223983347415924
song_5b6151e450109eb89d22335df7f3d97858a0b0d0e06a7b9670968701042ab43e,four-model-production-v1,73dcfe41835d5c2ae3b7804869eaa40ac2e76b106689b5d585a75232e55b1270,616,complete,success,697,1,6adfbee95735202f28e246d39002d3017cb1bb1792cb953c58b6c04c06830c87,71a40996c1021c62d12dc004cbafa3f1c5560162,d272696293bc75d5a82cca2e624800456f734f57382cd9472b5974993ef860cc,success,914,2,73dcfe41835d5c2ae3b7804869eaa40ac2e76b106689b5d585a75232e55b1270,d5376446b6accee5dd2d346f2d3050f9d8a69af1,c7548aa09468726af4cfdd0959912467784de4a076786913ada9f0f21b68f60d,success,914,2,73dcfe41835d5c2ae3b7804869eaa40ac2e76b106689b5d585a75232e55b1270,d75048347613a25d77de8cf6412eaae9fa7b26be,84d6d338b4cf63f0ed3c990a0ce748d32d1d2965c072f4645accaa71af3888c0,success,902,2,73dcfe41835d5c2ae3b7804869eaa40ac2e76b106689b5d585a75232e55b1270,f2f1202b1bdeb07342385c3f807f9c07cd8f5cf8,93316a86051c359748c5d5453e7660c69a21a57cfb477892f95f539e3e171196,0.9917638301849365,0.9967040419578552,0.9936392903327942,0.9946144223213196,0.9428687393665314,0.05945671536028385,0.8632502555847168,0.0075853189919143915,0.5200506299734116,0.26699212193489075,0.05177490413188934,0.0036242979113012552,0.0013521573273465037,0.1973850168287754,0.1511961380019784,0.010805023368448019,0.02900301292538643,0.025923926383256912,0.06879483256489038,0.07353474013507366,0.11776057258248329,0.026753028389066458,0.013741690199822187,0.005818740697577596,0.01907068700529635,0.0475557679310441,0.0005615104164462537,0.004092875402420759,0.007027562707662582,0.2075028494000435,0.02676240261644125,0.09114452870562673,0.0010387428337708116,0.015072911977767944,0.0017090873734559864,0.012005533557385206,0.07696936279535294,0.06443068850785494,0.0494244210422039,0.3146612346172333,0.42377521097660065,0.2615635469555855
