figure_path,figure_family,generating_script,primary_series,original_axis_rule,old_primary_min,old_primary_max,old_primary_span,old_axis_min,old_axis_max,old_axis_span,old_utilization_ratio
analysis/moving_averages/figures/all_genres/sentiment_positive_major_coverage_full_scale.png,moving_average_major_coverage,src/moving_average_all_genres.py,equal-weight 12-month means,theoretical 0–1 reference,0.235705373,0.3677947927,0.1320894197,0,1,1,0.1320894197
analysis/moving_averages/figures/detox_identity_attack/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001286513144,0.009191517239,0.007905004095,0,0.411317876124,0.411317876124,0.019218722438
analysis/moving_averages/figures/detox_identity_attack/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0007425512806,0.01712596847,0.0163834171894,0,0.411317876124,0.411317876124,0.0398315223831
analysis/moving_averages/figures/detox_identity_attack/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00126186537,0.004136029453,0.002874164083,0,0.411317876124,0.411317876124,0.00698769552659
analysis/moving_averages/figures/detox_identity_attack/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01438814323,0.2484934731,0.23410532987,0,0.411317876124,0.411317876124,0.569159142987
analysis/moving_averages/figures/detox_identity_attack/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005483060072,0.2419892394,0.241440933393,0,0.411317876124,0.411317876124,0.586993533245
analysis/moving_averages/figures/detox_identity_attack/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001369418954,0.07784089312,0.076471474166,0,0.411317876124,0.411317876124,0.185918187866
analysis/moving_averages/figures/detox_identity_attack/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005289997756,0.01426470076,0.0137357009844,0,0.411317876124,0.411317876124,0.0333943691284
analysis/moving_averages/figures/detox_identity_attack/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00087779062,0.1145318754,0.11365408478,0,0.411317876124,0.411317876124,0.276316910539
analysis/moving_averages/figures/detox_identity_attack/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001263643346,0.07784089312,0.076577249774,0,0.411317876124,0.411317876124,0.186175350548
analysis/moving_averages/figures/detox_identity_attack/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0009664080036,0.01047377195,0.0095073639464,0,0.411317876124,0.411317876124,0.0231143952118
analysis/moving_averages/figures/detox_insult/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005608564722,0.1455652922,0.139956727478,0,0.674875868364,0.674875868364,0.207381437148
analysis/moving_averages/figures/detox_insult/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006213433328,0.05749969021,0.051286256882,0,0.674875868364,0.674875868364,0.0759936149537
analysis/moving_averages/figures/detox_insult/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002869682275,0.07149439319,0.068624710915,0,0.674875868364,0.674875868364,0.101684938123
analysis/moving_averages/figures/detox_insult/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.06330675226,0.4696137418,0.40630698954,0,0.674875868364,0.674875868364,0.602046996472
analysis/moving_averages/figures/detox_insult/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003396593597,0.4539098908,0.450513297203,0,0.674875868364,0.674875868364,0.667549868534
analysis/moving_averages/figures/detox_insult/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01934022474,0.1966647453,0.17732452056,0,0.674875868364,0.674875868364,0.262751313052
analysis/moving_averages/figures/detox_insult/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003396593597,0.1351756638,0.131779070203,0,0.674875868364,0.674875868364,0.195264160982
analysis/moving_averages/figures/detox_insult/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006104623748,0.2538835131,0.247778889352,0,0.674875868364,0.674875868364,0.367147354005
analysis/moving_averages/figures/detox_insult/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0161679115,0.197809665,0.1816417535,0,0.674875868364,0.674875868364,0.269148390119
analysis/moving_averages/figures/detox_insult/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004408917901,0.1394477047,0.135038786799,0,0.674875868364,0.674875868364,0.200094259003
analysis/moving_averages/figures/detox_obscene/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003752687369,0.1385915614,0.134838874031,0,0.9094463487,0.9094463487,0.148264792336
analysis/moving_averages/figures/detox_obscene/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008422500083,0.1834095547,0.182567304692,0,0.9094463487,0.9094463487,0.20074554695
analysis/moving_averages/figures/detox_obscene/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003262972872,0.1787651384,0.175502165528,0,0.9094463487,0.9094463487,0.192976931271
analysis/moving_averages/figures/detox_obscene/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.08147068118,0.7422990849,0.66082840372,0,0.9094463487,0.9094463487,0.726627144817
analysis/moving_averages/figures/detox_obscene/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001087106139,0.7422990849,0.741211978761,0,0.9094463487,0.9094463487,0.815014519351
analysis/moving_averages/figures/detox_obscene/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005174393634,0.3492078827,0.344033489066,0,0.9094463487,0.9094463487,0.378288933215
analysis/moving_averages/figures/detox_obscene/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001368600341,0.2448744261,0.243505825759,0,0.9094463487,0.9094463487,0.267751721811
analysis/moving_averages/figures/detox_obscene/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0036518756,0.4613357049,0.4576838293,0,0.9094463487,0.9094463487,0.503255447618
analysis/moving_averages/figures/detox_obscene/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004658532214,0.3492078827,0.344549350486,0,0.9094463487,0.9094463487,0.378856159001
analysis/moving_averages/figures/detox_obscene/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003175834568,0.1916452516,0.188469417032,0,0.9094463487,0.9094463487,0.207235333125
analysis/moving_averages/figures/detox_severe_toxicity/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.673684909e-05,0.009741005363,0.00971426851391,0,0.171985063536,0.171985063536,0.0564832103102
analysis/moving_averages/figures/detox_severe_toxicity/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.183606131e-05,0.0006212273228,0.00059939126149,0,0.171985063536,0.171985063536,0.00348513556449
analysis/moving_averages/figures/detox_severe_toxicity/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,5.915500418e-05,0.005392979634,0.00533382462982,0,0.171985063536,0.171985063536,0.0310133015051
analysis/moving_averages/figures/detox_severe_toxicity/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003342833189,0.09115948556,0.087816652371,0,0.171985063536,0.171985063536,0.510606273391
analysis/moving_averages/figures/detox_severe_toxicity/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.379149851e-05,0.08798417989,0.0879603883915,0,0.171985063536,0.171985063536,0.511442020505
analysis/moving_averages/figures/detox_severe_toxicity/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,4.629649271e-05,0.02754381712,0.0274975206273,0,0.171985063536,0.171985063536,0.159883190214
analysis/moving_averages/figures/detox_severe_toxicity/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,2.139900983e-05,0.009627355452,0.00960595644217,0,0.171985063536,0.171985063536,0.0558534342731
analysis/moving_averages/figures/detox_severe_toxicity/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,4.160931914e-05,0.04264658574,0.0426049764209,0,0.171985063536,0.171985063536,0.247724863688
analysis/moving_averages/figures/detox_severe_toxicity/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,4.072228156e-05,0.02761490618,0.0275741838984,0,0.171985063536,0.171985063536,0.160328945616
analysis/moving_averages/figures/detox_severe_toxicity/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,3.781629674e-05,0.01492679993,0.0148889836333,0,0.171985063536,0.171985063536,0.0865713761832
analysis/moving_averages/figures/detox_sexual_explicit/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008894451286,0.09088070017,0.0899912550414,0,0.358797921732,0.358797921732,0.250813200386
analysis/moving_averages/figures/detox_sexual_explicit/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005448026851,0.02624713288,0.0257023301949,0,0.358797921732,0.358797921732,0.0716345570533
analysis/moving_averages/figures/detox_sexual_explicit/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00161161116,0.08505158326,0.0834399721,0,0.358797921732,0.358797921732,0.232554223551
analysis/moving_averages/figures/detox_sexual_explicit/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03662518036,0.1874917691,0.15086658874,0,0.358797921732,0.358797921732,0.420477877942
analysis/moving_averages/figures/detox_sexual_explicit/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005778443528,0.1785680855,0.177990241147,0,0.358797921732,0.358797921732,0.496073779603
analysis/moving_averages/figures/detox_sexual_explicit/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002315356484,0.0662454644,0.063930107916,0,0.358797921732,0.358797921732,0.178178590354
analysis/moving_averages/figures/detox_sexual_explicit/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0007580402177,0.06000976119,0.0592517209723,0,0.358797921732,0.358797921732,0.165139532265
analysis/moving_averages/figures/detox_sexual_explicit/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001497957138,0.1502300355,0.148732078362,0,0.358797921732,0.358797921732,0.414528817904
analysis/moving_averages/figures/detox_sexual_explicit/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002125611674,0.06858036224,0.066454750566,0,0.358797921732,0.358797921732,0.185214981863
analysis/moving_averages/figures/detox_sexual_explicit/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001078217551,0.06127555549,0.060197337939,0,0.358797921732,0.358797921732,0.167775046322
analysis/moving_averages/figures/detox_threat/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.000595234988,0.02217916927,0.021583934282,0,0.1333287054,0.1333287054,0.161885126067
analysis/moving_averages/figures/detox_threat/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0002249294265,0.01870067216,0.0184757427335,0,0.1333287054,0.1333287054,0.138572880297
analysis/moving_averages/figures/detox_threat/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0003344244862,0.04265338647,0.0423189619838,0,0.1333287054,0.1333287054,0.317403231786
analysis/moving_averages/figures/detox_threat/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002216902192,0.02495508564,0.022738183448,0,0.1333287054,0.1333287054,0.170542295298
analysis/moving_averages/figures/detox_threat/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0002435508351,0.02876200845,0.0285184576149,0,0.1333287054,0.1333287054,0.21389585633
analysis/moving_averages/figures/detox_threat/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001514583094,0.01498749523,0.013472912136,0,0.1333287054,0.1333287054,0.101050348427
analysis/moving_averages/figures/detox_threat/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0003026191663,0.02412036374,0.0238177445737,0,0.1333287054,0.1333287054,0.178639284783
analysis/moving_averages/figures/detox_threat/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0003551969771,0.02103976725,0.0206845702729,0,0.1333287054,0.1333287054,0.155139661867
analysis/moving_averages/figures/detox_threat/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001222201784,0.01498749523,0.013765293446,0,0.1333287054,0.1333287054,0.103243284368
analysis/moving_averages/figures/detox_threat/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0006694874778,0.02876200845,0.0280925209722,0,0.1333287054,0.1333287054,0.210701220626
analysis/moving_averages/figures/detox_toxicity/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0261520086,0.2704472371,0.2442952285,0,0.994204744272,0.994204744272,0.2457192343
analysis/moving_averages/figures/detox_toxicity/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02348094166,0.2648941632,0.24141322154,0,0.994204744272,0.994204744272,0.242820428016
analysis/moving_averages/figures/detox_toxicity/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.06336004702,0.2588462977,0.19548625068,0,0.994204744272,0.994204744272,0.196625747168
analysis/moving_averages/figures/detox_toxicity/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.2012618226,0.8283219337,0.6270601111,0,0.994204744272,0.994204744272,0.630715267366
analysis/moving_averages/figures/detox_toxicity/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01872488337,0.8258099984,0.80708511503,0,0.994204744272,0.994204744272,0.811789643612
analysis/moving_averages/figures/detox_toxicity/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.05217071156,0.431305919,0.37913520744,0,0.994204744272,0.994204744272,0.381345200397
analysis/moving_averages/figures/detox_toxicity/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01512449673,0.3609201736,0.34579567687,0,0.994204744272,0.994204744272,0.347811332487
analysis/moving_averages/figures/detox_toxicity/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02946619861,0.5416221281,0.51215592949,0,0.994204744272,0.994204744272,0.515141305089
analysis/moving_averages/figures/detox_toxicity/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.05054598725,0.4333969058,0.38285091855,0,0.994204744272,0.994204744272,0.385082570523
analysis/moving_averages/figures/detox_toxicity/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03407933968,0.2972778659,0.26319852622,0,0.994204744272,0.994204744272,0.264732720032
analysis/moving_averages/figures/emotion_admiration/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003237549866,0.08543165213,0.082194102264,0,0.371170132596,0.371170132596,0.221445895146
analysis/moving_averages/figures/emotion_admiration/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00572874457,0.08614014696,0.08041140239,0,0.371170132596,0.371170132596,0.216642976706
analysis/moving_averages/figures/emotion_admiration/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006376589279,0.04687670406,0.040500114781,0,0.371170132596,0.371170132596,0.109114692224
analysis/moving_averages/figures/emotion_admiration/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004391339341,0.0622291158,0.057837776459,0,0.371170132596,0.371170132596,0.155825513369
analysis/moving_averages/figures/emotion_admiration/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002975416837,0.1234559309,0.120480514063,0,0.371170132596,0.371170132596,0.324596467987
analysis/moving_averages/figures/emotion_admiration/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0138926249,0.04299017204,0.02909754714,0,0.371170132596,0.371170132596,0.0783940963582
analysis/moving_averages/figures/emotion_admiration/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00827194967,0.1162075295,0.10793557983,0,0.371170132596,0.371170132596,0.290798128274
analysis/moving_averages/figures/emotion_admiration/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006732413599,0.1234559309,0.116723517301,0,0.371170132596,0.371170132596,0.314474433825
analysis/moving_averages/figures/emotion_admiration/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01385507602,0.05060380949,0.03674873347,0,0.371170132596,0.371170132596,0.0990077871109
analysis/moving_averages/figures/emotion_admiration/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002627233008,0.08230058946,0.079673356452,0,0.371170132596,0.371170132596,0.214654546406
analysis/moving_averages/figures/emotion_amusement/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001825078046,0.09188190136,0.090056823314,0,0.404249624532,0.404249624532,0.222775280047
analysis/moving_averages/figures/emotion_amusement/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00254737596,0.06745283438,0.06490545842,0,0.404249624532,0.404249624532,0.160557869398
analysis/moving_averages/figures/emotion_amusement/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002193239263,0.08442537366,0.082232134397,0,0.404249624532,0.404249624532,0.203419197958
