model,label,aggregation,sample,n,min,max,mean,median,sd,q05,q25,q75,q95,zero,one,below_01,above_99
detoxify,insult,max,all_200,200,0.00010439434845466167,0.8884900808334351,0.10632326866973017,0.003467145492322743,0.21889846609897465,0.00021677840195479802,0.0008306400995934382,0.05348113551735878,0.6910448789596557,0,0,123,0
detoxify,insult,max,core_180,180,0.00010439434845466167,0.8884900808334351,0.09382507303719952,0.003467145492322743,0.2010164888379329,0.00021677840195479802,0.0008647862705402076,0.041441986337304115,0.6535130530595777,0,0,112,0
detoxify,insult,q90,all_200,200,0.00010439434845466167,0.888105833530426,0.10299234046426137,0.003467145492322743,0.21285131032276897,0.00021677840195479802,0.0008306400995934382,0.051856324682012206,0.6441783086955547,0,0,126,0
detoxify,insult,q90,core_180,180,0.00010439434845466167,0.888105833530426,0.09089245038866971,0.003467145492322743,0.19557320382240212,0.00021677840195479802,0.0008647862705402076,0.04025461710989475,0.621263876110315,0,0,115,0
detoxify,threat,mean,all_200,200,1.551954665046651e-05,0.5534355640411377,0.008278790517985423,0.00026342543424107134,0.049262858737190794,3.0115936624497408e-05,8.292840720969252e-05,0.001347583209280856,0.019370330125093437,0,0,184,0
detoxify,threat,mean,core_180,180,1.551954665046651e-05,0.5534355640411377,0.008657393030544983,0.00024764523550402373,0.051851280060206714,3.071719393119565e-05,8.587118645664304e-05,0.0012019477144349366,0.014717423178565916,0,0,167,0
detoxify,threat,token_weighted_mean,all_200,200,1.551954665046651e-05,0.5534355640411377,0.008278172759210528,0.00026342543424107134,0.04926166633700692,3.0115936624497408e-05,8.292840720969252e-05,0.001347583209280856,0.019370330125093437,0,0,184,0
detoxify,threat,token_weighted_mean,core_180,180,1.551954665046651e-05,0.5534355640411377,0.008656766078995896,0.00024764523550402373,0.05185006105801205,3.071719393119565e-05,8.585936861030908e-05,0.0012019477144349366,0.014717423178565916,0,0,167,0
detoxify,threat,max,all_200,200,1.551954665046651e-05,0.5534355640411377,0.00935691602582665,0.0002833382459357381,0.05024464080107453,3.0115936624497408e-05,9.089716513699386e-05,0.0016982904926408082,0.026206710748374436,0,0,177,0
detoxify,threat,max,core_180,180,1.551954665046651e-05,0.5534355640411377,0.009675871741759086,0.00025375260156579316,0.05280569138719607,3.071719393119565e-05,9.089716513699386e-05,0.0012804341386072338,0.02089957473799577,0,0,160,0
detoxify,threat,q90,all_200,200,1.551954665046651e-05,0.5534355640411377,0.009112939720555005,0.00027727984270313754,0.05000907369265647,3.0115936624497408e-05,9.089716513699386e-05,0.001671078530489467,0.021645566360093602,0,0,178,0
