song_id,status,model,classifier_version,content_token_count,chunk_count,content_budget,source_words,normalized_words,lyrics_sha256,normalized_sha256,admiration__max,admiration__mean,admiration__q90,admiration__token_weighted_mean,amusement__max,amusement__mean,amusement__q90,amusement__token_weighted_mean,anger__max,anger__mean,anger__q90,anger__token_weighted_mean,annoyance__max,annoyance__mean,annoyance__q90,annoyance__token_weighted_mean,approval__max,approval__mean,approval__q90,approval__token_weighted_mean,caring__max,caring__mean,caring__q90,caring__token_weighted_mean,confusion__max,confusion__mean,confusion__q90,confusion__token_weighted_mean,curiosity__max,curiosity__mean,curiosity__q90,curiosity__token_weighted_mean,desire__max,desire__mean,desire__q90,desire__token_weighted_mean,disappointment__max,disappointment__mean,disappointment__q90,disappointment__token_weighted_mean,disapproval__max,disapproval__mean,disapproval__q90,disapproval__token_weighted_mean,disgust__max,disgust__mean,disgust__q90,disgust__token_weighted_mean,embarrassment__max,embarrassment__mean,embarrassment__q90,embarrassment__token_weighted_mean,excitement__max,excitement__mean,excitement__q90,excitement__token_weighted_mean,fear__max,fear__mean,fear__q90,fear__token_weighted_mean,gratitude__max,gratitude__mean,gratitude__q90,gratitude__token_weighted_mean,grief__max,grief__mean,grief__q90,grief__token_weighted_mean,joy__max,joy__mean,joy__q90,joy__token_weighted_mean,love__max,love__mean,love__q90,love__token_weighted_mean,nervousness__max,nervousness__mean,nervousness__q90,nervousness__token_weighted_mean,neutral__max,neutral__mean,neutral__q90,neutral__token_weighted_mean,optimism__max,optimism__mean,optimism__q90,optimism__token_weighted_mean,pride__max,pride__mean,pride__q90,pride__token_weighted_mean,realization__max,realization__mean,realization__q90,realization__token_weighted_mean,relief__max,relief__mean,relief__q90,relief__token_weighted_mean,remorse__max,remorse__mean,remorse__q90,remorse__token_weighted_mean,sadness__max,sadness__mean,sadness__q90,sadness__token_weighted_mean,surprise__max,surprise__mean,surprise__q90,surprise__token_weighted_mean
song_690e3e60b5c5037449b2757dda9d6757ed3ec925b71a0e80ad7109d85f8667b5,success,emotion,classifier-panel-v1,647,2,510,359,359,8950a55950e9862196a5e95e3179c34bfa1a9f51e54fe20cd05cef9e7f631f85,8950a55950e9862196a5e95e3179c34bfa1a9f51e54fe20cd05cef9e7f631f85,0.49249267578125,0.25877933483570814,0.4457500075921416,0.2591405610195498,0.0022607387509196997,0.0021206047385931015,0.00223271194845438,0.002120388148156739,0.01884532906115055,0.012315855827182531,0.017539434414356948,0.012305763905646258,0.07130277156829834,0.04019180778414011,0.0650805788114667,0.04014372283238716,0.07166866213083267,0.05427052453160286,0.06818903461098672,0.05429741500702671,0.0017733341082930565,0.0016319265705533326,0.0017450526007451116,0.0016321451293442749,0.003554214257746935,0.003241663333028555,0.003491704072803259,0.003241180255865157,0.016275247558951378,0.01002453244291246,0.015025104535743595,0.010014871368544547,0.0436808317899704,0.024366851430386305,0.039818035718053583,0.024336999837867627,0.02079913392663002,0.012118507758714259,0.01906300869304687,0.012105091025842674,0.02603314071893692,0.017514693085104227,0.024329451192170382,0.0175015270145728,0.007072716951370239,0.0046127334935590625,0.006580720259808004,0.004608931355293512,0.0007209620089270175,0.0005791445582872257,0.000692598518799059,0.0005789253659369323,0.07039406895637512,0.06179397739470005,0.06867405064404011,0.06178068513571756,0.0009060199954546988,0.0007616684306412935,0.0008771496824920178,0.0007614453215766669,0.0009060950833372772,0.0005285258957883343,0.0008305812458274886,0.0005291094648571889,0.00041928081191144884,0.00037271100154612213,0.0004099668498383835,0.0003726390234775513,0.03029865212738514,0.01820605550892651,0.027880132803693416,0.018224745766451177,0.5937299728393555,0.3087746761739254,0.5367389135062695,0.3092151016710899,0.0006654761964455247,0.0004931916628265753,0.0006310192897217349,0.0004929253807035166,0.31223592162132263,0.17265120148658752,0.28431897759437563,0.17243546003351992,0.002482952084392309,0.002240070956759155,0.002434375858865678,0.002240446352628758,0.0020810498390346766,0.0014400387008208781,0.0019528476113919169,0.0014410294444657217,0.0040871030651032925,0.0036517386324703693,0.004000030178576708,0.003652411529584176,0.0007475120364688337,0.000639695703284815,0.00072594876983203,0.0006398623436761349,0.00024587297230027616,0.00022082739451434463,0.00024086385674308984,0.00022078868419319171,0.0031446563079953194,0.002194445172790438,0.0029546140809543434,0.0021929765311595184,0.003609677543863654,0.0034354644594714046,0.003574834926985204,0.003435195196589809
song_a5796aaae59d201c1e3deeacae5e2109ffeaf8181d6a0cc53d4179eef0117ee2,success,emotion,classifier-panel-v1,141,1,510,103,103,571daa6af317ae37fe23634d31aa33f4e4fd82168aaab8edbaaf0f8ffe5d9723,571daa6af317ae37fe23634d31aa33f4e4fd82168aaab8edbaaf0f8ffe5d9723,0.012284483760595322,0.012284483760595322,0.012284483760595322,0.012284483760595322,0.005233017727732658,0.005233017727732658,0.005233017727732658,0.005233017727732658,0.001976270694285631,0.001976270694285631,0.001976270694285631,0.001976270694285631,0.00441407598555088,0.00441407598555088,0.00441407598555088,0.00441407598555088,0.03285307437181473,0.03285307437181473,0.03285307437181473,0.03285307437181473,0.006730169989168644,0.006730169989168644,0.006730169989168644,0.006730169989168644,0.0009818662656471133,0.0009818662656471133,0.0009818662656471133,0.0009818662656471133,0.0025145055260509253,0.0025145055260509253,0.0025145055260509253,0.0025145055260509253,0.23719510436058044,0.23719510436058044,0.23719510436058044,0.23719510436058044,0.0023907290305942297,0.0023907290305942297,0.0023907290305942297,0.0023907290305942297,0.0013514463789761066,0.0013514463789761066,0.0013514463789761066,0.0013514463789761066,0.0011301246704533696,0.0011301246704533696,0.0011301246704533696,0.0011301246704533696,0.00046616766485385597,0.00046616766485385597,0.00046616766485385597,0.00046616766485385597,0.14580711722373962,0.14580711722373962,0.14580711722373962,0.14580711722373962,0.0009570117108523846,0.0009570117108523846,0.0009570117108523846,0.0009570117108523846,0.0021501060109585524,0.0021501060109585524,0.0021501060109585524,0.0021501060109585524,0.0007372276159003377,0.0007372276159003377,0.0007372276159003377,0.0007372276159003377,0.20476864278316498,0.20476864278316498,0.20476864278316498,0.20476864278316498,0.1126386821269989,0.1126386821269989,0.1126386821269989,0.1126386821269989,0.0010436548618599772,0.0010436548618599772,0.0010436548618599772,0.0010436548618599772,0.14620628952980042,0.14620628952980042,0.14620628952980042,0.14620628952980042,0.01952558569610119,0.01952558569610119,0.01952558569610119,0.01952558569610119,0.002679630648344755,0.002679630648344755,0.002679630648344755,0.002679630648344755,0.00438280263915658,0.00438280263915658,0.00438280263915658,0.00438280263915658,0.0025655911304056644,0.0025655911304056644,0.0025655911304056644,0.0025655911304056644,0.0009214463643729687,0.0009214463643729687,0.0009214463643729687,0.0009214463643729687,0.002767310244962573,0.002767310244962573,0.002767310244962573,0.002767310244962573,0.0018903572345152497,0.0018903572345152497,0.0018903572345152497,0.0018903572345152497
song_64d37feb1fa3da190b5b48cdf28bee0181308224ba28cffb740e5048b0ab4306,success,emotion,classifier-panel-v1,354,1,510,273,273,a887cb9e13aa0c2305d15376a53e54e8112adee579e92bba5b6d4be382cf9ada,a887cb9e13aa0c2305d15376a53e54e8112adee579e92bba5b6d4be382cf9ada,0.0017833062447607517,0.0017833062447607517,0.0017833062447607517,0.0017833062447607517,0.0007832435658201575,0.0007832435658201575,0.0007832435658201575,0.0007832435658201575,0.0026919050142169,0.0026919050142169,0.0026919050142169,0.0026919050142169,0.015059524215757847,0.015059524215757847,0.015059524215757847,0.015059524215757847,0.015423610806465149,0.015423610806465149,0.015423610806465149,0.015423610806465149,0.4349607527256012,0.4349607527256012,0.4349607527256012,0.4349607527256012,0.00278126890771091,0.00278126890771091,0.00278126890771091,0.00278126890771091,0.006507524289190769,0.006507524289190769,0.006507524289190769,0.006507524289190769,0.08404970169067383,0.08404970169067383,0.08404970169067383,0.08404970169067383,0.01054040901362896,0.01054040901362896,0.01054040901362896,0.01054040901362896,0.009964674711227417,0.009964674711227417,0.009964674711227417,0.009964674711227417,0.0018281327793374658,0.0018281327793374658,0.0018281327793374658,0.0018281327793374658,0.0007285632891580462,0.0007285632891580462,0.0007285632891580462,0.0007285632891580462,0.0016454871511086822,0.0016454871511086822,0.0016454871511086822,0.0016454871511086822,0.0036474803928285837,0.0036474803928285837,0.0036474803928285837,0.0036474803928285837,0.0015925324987620115,0.0015925324987620115,0.0015925324987620115,0.0015925324987620115,0.002160953124985099,0.002160953124985099,0.002160953124985099,0.002160953124985099,0.002272941404953599,0.002272941404953599,0.002272941404953599,0.002272941404953599,0.003460366977378726,0.003460366977378726,0.003460366977378726,0.003460366977378726,0.006129548419266939,0.006129548419266939,0.006129548419266939,0.006129548419266939,0.5675680637359619,0.5675680637359619,0.5675680637359619,0.5675680637359619,0.022230831906199455,0.022230831906199455,0.022230831906199455,0.022230831906199455,0.0005791884032078087,0.0005791884032078087,0.0005791884032078087,0.0005791884032078087,0.005221034400165081,0.005221034400165081,0.005221034400165081,0.005221034400165081,0.003083176212385297,0.003083176212385297,0.003083176212385297,0.003083176212385297,0.003762871026992798,0.003762871026992798,0.003762871026992798,0.003762871026992798,0.02791229449212551,0.02791229449212551,0.02791229449212551,0.02791229449212551,0.0005698405439034104,0.0005698405439034104,0.0005698405439034104,0.0005698405439034104
song_1130d71736864e2f32c66a5784e269842b861afc685af864962777b4ea459b76,success,emotion,classifier-panel-v1,258,1,510,183,183,30eaab82be73f7a7030180f2bb4f725d3abbe0335368cb84948065ffb5d38c38,30eaab82be73f7a7030180f2bb4f725d3abbe0335368cb84948065ffb5d38c38,0.03186824172735214,0.03186824172735214,0.03186824172735214,0.03186824172735214,0.0011684746714308858,0.0011684746714308858,0.0011684746714308858,0.0011684746714308858,0.0020750742405653,0.0020750742405653,0.0020750742405653,0.0020750742405653,0.00491625489667058,0.00491625489667058,0.00491625489667058,0.00491625489667058,0.2959122359752655,0.2959122359752655,0.2959122359752655,0.2959122359752655,0.5276656150817871,0.5276656150817871,0.5276656150817871,0.5276656150817871,0.0010577302891761065,0.0010577302891761065,0.0010577302891761065,0.0010577302891761065,0.0011116110254079103,0.0011116110254079103,0.0011116110254079103,0.0011116110254079103,0.007793003227561712,0.007793003227561712,0.007793003227561712,0.007793003227561712,0.002036910504102707,0.002036910504102707,0.002036910504102707,0.002036910504102707,0.004302528686821461,0.004302528686821461,0.004302528686821461,0.004302528686821461,0.0006988108507357538,0.0006988108507357538,0.0006988108507357538,0.0006988108507357538,0.00041162496199831367,0.00041162496199831367,0.00041162496199831367,0.00041162496199831367,0.010825942270457745,0.010825942270457745,0.010825942270457745,0.010825942270457745,0.0024307069834321737,0.0024307069834321737,0.0024307069834321737,0.0024307069834321737,0.002540076617151499,0.002540076617151499,0.002540076617151499,0.002540076617151499,0.0012139318278059363,0.0012139318278059363,0.0012139318278059363,0.0012139318278059363,0.04222797974944115,0.04222797974944115,0.04222797974944115,0.04222797974944115,0.11464329808950424,0.11464329808950424,0.11464329808950424,0.11464329808950424,0.002611808944493532,0.002611808944493532,0.002611808944493532,0.002611808944493532,0.22042728960514069,0.22042728960514069,0.22042728960514069,0.22042728960514069,0.04359558969736099,0.04359558969736099,0.04359558969736099,0.04359558969736099,0.004230184946209192,0.004230184946209192,0.004230184946209192,0.004230184946209192,0.007018405012786388,0.007018405012786388,0.007018405012786388,0.007018405012786388,0.013211366720497608,0.013211366720497608,0.013211366720497608,0.013211366720497608,0.0012920702574774623,0.0012920702574774623,0.0012920702574774623,0.0012920702574774623,0.002970861503854394,0.002970861503854394,0.002970861503854394,0.002970861503854394,0.0004976997734047472,0.0004976997734047472,0.0004976997734047472,0.0004976997734047472
song_c3db28de2fa21737c828f45aa697bf98c14ad08a22646c2f0114dd15614a1503,success,emotion,classifier-panel-v1,457,1,510,333,333,dcad334273497ae54054e4b2c0336fa1057289719ca650b6f7d3cd5656c2e7fd,dcad334273497ae54054e4b2c0336fa1057289719ca650b6f7d3cd5656c2e7fd,0.07777552306652069,0.07777552306652069,0.07777552306652069,0.07777552306652069,0.0007548436406068504,0.0007548436406068504,0.0007548436406068504,0.0007548436406068504,0.0018756301142275333,0.0018756301142275333,0.0018756301142275333,0.0018756301142275333,0.022563578560948372,0.022563578560948372,0.022563578560948372,0.022563578560948372,0.0740380510687828,0.0740380510687828,0.0740380510687828,0.0740380510687828,0.002659097546711564,0.002659097546711564,0.002659097546711564,0.002659097546711564,0.004277946427464485,0.004277946427464485,0.004277946427464485,0.004277946427464485,0.005709165241569281,0.005709165241569281,0.005709165241569281,0.005709165241569281,0.005288989748805761,0.005288989748805761,0.005288989748805761,0.005288989748805761,0.1977275311946869,0.1977275311946869,0.1977275311946869,0.1977275311946869,0.007750981021672487,0.007750981021672487,0.007750981021672487,0.007750981021672487,0.0011965117882937193,0.0011965117882937193,0.0011965117882937193,0.0011965117882937193,0.001799886580556631,0.001799886580556631,0.001799886580556631,0.001799886580556631,0.0037931795231997967,0.0037931795231997967,0.0037931795231997967,0.0037931795231997967,0.0012756099458783865,0.0012756099458783865,0.0012756099458783865,0.0012756099458783865,0.004044891335070133,0.004044891335070133,0.004044891335070133,0.004044891335070133,0.004859070293605328,0.004859070293605328,0.004859070293605328,0.004859070293605328,0.008006281219422817,0.008006281219422817,0.008006281219422817,0.008006281219422817,0.0015006075846031308,0.0015006075846031308,0.0015006075846031308,0.0015006075846031308,0.0034877501893788576,0.0034877501893788576,0.0034877501893788576,0.0034877501893788576,0.211189404129982,0.211189404129982,0.211189404129982,0.211189404129982,0.0056096455082297325,0.0056096455082297325,0.0056096455082297325,0.0056096455082297325,0.002833453705534339,0.002833453705534339,0.002833453705534339,0.002833453705534339,0.04181390628218651,0.04181390628218651,0.04181390628218651,0.04181390628218651,0.007925105281174183,0.007925105281174183,0.007925105281174183,0.007925105281174183,0.0017451629973948002,0.0017451629973948002,0.0017451629973948002,0.0017451629973948002,0.13986070454120636,0.13986070454120636,0.13986070454120636,0.13986070454120636,0.003386839758604765,0.003386839758604765,0.003386839758604765,0.003386839758604765
song_72f1e6ab0eb9c3eea261bf3418510cf8ca46eb5d09386d74e937ff2a0b7160f0,success,emotion,classifier-panel-v1,1140,3,510,734,734,36333c7328a05143d6b6f00349e3e9af361424d7b615eaf16651bbdcfd39666d,36333c7328a05143d6b6f00349e3e9af361424d7b615eaf16651bbdcfd39666d,0.08689416199922562,0.03500393141681949,0.07194164488464594,0.03500393141681949,0.010005887597799301,0.00916814555724462,0.00993297528475523,0.00916814555724462,0.0013770085060968995,0.0012056575700019796,0.0013535775477066636,0.0012056575700019796,0.004739420022815466,0.0036980020813643932,0.004475439200177789,0.0036980020813643932,0.22609969973564148,0.1699869086345037,0.22084618508815765,0.1699869086345037,0.013398886658251286,0.005820690149751802,0.011147669656202197,0.005820690149751802,0.002913381904363632,0.0020338297084284327,0.0027976070065051316,0.0020338297084284327,0.003652463899925351,0.002837773102025191,0.0035921799950301646,0.002837773102025191,0.007522319909185171,0.00450399424880743,0.006654337234795094,0.00450399424880743,0.001451148185878992,0.0012487583056402702,0.0014338794397190213,0.0012487583056402702,0.0025172291789203882,0.001724314681875209,0.0023489636834710835,0.001724314681875209,0.00094390515005216,0.0007549019646830857,0.0009189566946588457,0.0007549019646830857,0.0007072239532135427,0.0005861628063333532,0.0007064230507239699,0.0005861628063333532,0.38077592849731445,0.2706292122602463,0.3671183466911316,0.2706292122602463,0.0012131405528634787,0.0010715630875589948,0.0012127632275223733,0.0010715630875589948,0.00240033189766109,0.0017315306855986516,0.0022416113410145045,0.0017315306855986516,0.0004933382733725011,0.000465830749211212,0.0004892759898211807,0.000465830749211212,0.236655592918396,0.17214376479387283,0.22133341133594514,0.17214376479387283,0.045046985149383545,0.019125269105037052,0.03742155143991113,0.019125269105037052,0.0013935586903244257,0.0012001174036413431,0.0013592340284958482,0.0012001174036413431,0.5205767154693604,0.3277755528688431,0.4880467474460602,0.3277755528688431,0.023364132270216942,0.01171958353370428,0.02019281219691038,0.01171958353370428,0.006519851740449667,0.003926441927130024,0.005873359180986882,0.003926441927130024,0.015193535014986992,0.010423306686182817,0.0142170125618577,0.010423306686182817,0.004689134191721678,0.004618456897636254,0.004677640087902546,0.004618456897636254,0.00039564986946061254,0.00029660579942477244,0.00036669286782853305,0.00029660579942477244,0.0013866494409739971,0.0010769406605201464,0.0012944396468810738,0.0010769406605201464,0.008639798499643803,0.005824000341817737,0.008405430056154729,0.005824000341817737
song_2f2e2e33ff00857bf87196f06b1edcad41ac31b6bf4f2b322bcb169c7c18c6cb,success,emotion,classifier-panel-v1,297,1,510,210,210,123856af95255b1a6c92568f01462152c1c87bbd96b9bf6d4452204215eea68f,123856af95255b1a6c92568f01462152c1c87bbd96b9bf6d4452204215eea68f,0.009749933145940304,0.009749933145940304,0.009749933145940304,0.009749933145940304,0.0015750539023429155,0.0015750539023429155,0.0015750539023429155,0.0015750539023429155,0.005018396768718958,0.005018396768718958,0.005018396768718958,0.005018396768718958,0.004740639589726925,0.004740639589726925,0.004740639589726925,0.004740639589726925,0.025428466498851776,0.025428466498851776,0.025428466498851776,0.025428466498851776,0.01753317378461361,0.01753317378461361,0.01753317378461361,0.01753317378461361,0.0050219884142279625,0.0050219884142279625,0.0050219884142279625,0.0050219884142279625,0.009000038728117943,0.009000038728117943,0.009000038728117943,0.009000038728117943,0.03725529834628105,0.03725529834628105,0.03725529834628105,0.03725529834628105,0.0037540544290095568,0.0037540544290095568,0.0037540544290095568,0.0037540544290095568,0.006050999742001295,0.006050999742001295,0.006050999742001295,0.006050999742001295,0.0016381003661081195,0.0016381003661081195,0.0016381003661081195,0.0016381003661081195,0.000653439958114177,0.000653439958114177,0.000653439958114177,0.000653439958114177,0.021792827174067497,0.021792827174067497,0.021792827174067497,0.021792827174067497,0.0028328620828688145,0.0028328620828688145,0.0028328620828688145,0.0028328620828688145,0.0011887912405654788,0.0011887912405654788,0.0011887912405654788,0.0011887912405654788,0.0007175930077210069,0.0007175930077210069,0.0007175930077210069,0.0007175930077210069,0.016306286677718163,0.016306286677718163,0.016306286677718163,0.016306286677718163,0.9247103333473206,0.9247103333473206,0.9247103333473206,0.9247103333473206,0.001664401963353157,0.001664401963353157,0.001664401963353157,0.001664401963353157,0.06420934200286865,0.06420934200286865,0.06420934200286865,0.06420934200286865,0.015000621788203716,0.015000621788203716,0.015000621788203716,0.015000621788203716,0.0005496837547980249,0.0005496837547980249,0.0005496837547980249,0.0005496837547980249,0.005441870540380478,0.005441870540380478,0.005441870540380478,0.005441870540380478,0.0006727530853822827,0.0006727530853822827,0.0006727530853822827,0.0006727530853822827,0.0014971792697906494,0.0014971792697906494,0.0014971792697906494,0.0014971792697906494,0.004135916009545326,0.004135916009545326,0.004135916009545326,0.004135916009545326,0.003351203864440322,0.003351203864440322,0.003351203864440322,0.003351203864440322
song_605aa2d6a4f3053ca131f40f66d3ff6cfb4822fd5d6a277d77a6032d02c7746d,success,emotion,classifier-panel-v1,1087,3,510,550,550,b2bb036269cde21cb0ad60960add5ee0e7b4e9301131cb03c00fdaccb5fbf48c,b2bb036269cde21cb0ad60960add5ee0e7b4e9301131cb03c00fdaccb5fbf48c,0.043017301708459854,0.018013158657898504,0.035680650547146794,0.018000900120369014,0.01390115637332201,0.010640710281829039,0.013033847324550152,0.010638700763025795,0.0036054544616490602,0.0023911669462298355,0.0033183582592755554,0.002392284046060028,0.013773414306342602,0.008364828769117594,0.012319320347160101,0.008369804468783854,0.046162791550159454,0.03168343318005403,0.0430175494402647,0.0316712597612953,0.006466270890086889,0.0032618270876506963,0.005623306706547737,0.0032608975778850484,0.0011243707267567515,0.000915063195861876,0.0010915213148109614,0.0009148291866603481,0.0018969571683555841,0.0012732805723013978,0.001753978570923209,0.0012727907285065988,0.0022644491400569677,0.0018682399143775303,0.002160833729431033,0.0018681278004608328,0.003605130361393094,0.00246914643018196,0.003279161686077714,0.002470191493596138,0.002004137961193919,0.0015982579595098894,0.0019282326335087418,0.001598631354175652,0.002713413443416357,0.0018364169324437778,0.002459947997704148,0.0018372237369616918,0.0013115598121657968,0.0010423280376320083,0.0012330060242675244,0.0010425757209572464,0.1095510870218277,0.05269368148098389,0.09566130340099335,0.052652958488364286,0.003384806215763092,0.0022861886924753585,0.0031917926389724016,0.0022863115532291162,0.0007555849151685834,0.0006268435099627823,0.0007436017738655209,0.0006266617554973763,0.0006618377519771457,0.0005424284415009121,0.0006360660772770643,0.0005424197487106415,0.07562319934368134,0.04565462749451399,0.0707773134112358,0.045621777711592086,0.004414939787238836,0.002561620630634328,0.003949796734377742,0.002560350232245272,0.002001728629693389,0.0011799332957404356,0.0017796902102418244,0.0011796679813307713,0.9491721391677856,0.8644241293271383,0.938766610622406,0.8645020943775896,0.0038605607114732265,0.002988330010945598,0.003647855622693896,0.002988154026821064,0.0038037083577364683,0.0024477216647937894,0.0034797707106918097,0.002446716802649666,0.008784119039773941,0.007953459396958351,0.008569489326328039,0.007952918301541238,0.002986897248774767,0.002108300648008784,0.0028213723096996548,0.0021074454791898726,0.0003536224539857358,0.0003001082465440656,0.0003516855591442436,0.00030015747764566787,0.0025872569531202316,0.0018703475943766534,0.0025011347606778145,0.0018710071246054883,0.0045430720783770084,0.00274349853862077,0.004045400116592646,0.002742476655207163
song_d6fa79aae091c9b9eefa30e3a78f93ecdbbb66c8c1befb282bb7324a03578d7a,success,emotion,classifier-panel-v1,415,1,510,317,317,235995321c7c1f0f7414cf2650f9dfef92cb760d09dcf807e2a60d78675f6961,235995321c7c1f0f7414cf2650f9dfef92cb760d09dcf807e2a60d78675f6961,0.002742888405919075,0.002742888405919075,0.002742888405919075,0.002742888405919075,0.08916562795639038,0.08916562795639038,0.08916562795639038,0.08916562795639038,0.002646411070600152,0.002646411070600152,0.002646411070600152,0.002646411070600152,0.024835320189595222,0.024835320189595222,0.024835320189595222,0.024835320189595222,0.020295657217502594,0.020295657217502594,0.020295657217502594,0.020295657217502594,0.003849624888971448,0.003849624888971448,0.003849624888971448,0.003849624888971448,0.021370863541960716,0.021370863541960716,0.021370863541960716,0.021370863541960716,0.07317354530096054,0.07317354530096054,0.07317354530096054,0.07317354530096054,0.001681181020103395,0.001681181020103395,0.001681181020103395,0.001681181020103395,0.006969871930778027,0.006969871930778027,0.006969871930778027,0.006969871930778027,0.005148447118699551,0.005148447118699551,0.005148447118699551,0.005148447118699551,0.0012514269910752773,0.0012514269910752773,0.0012514269910752773,0.0012514269910752773,0.0015748731093481183,0.0015748731093481183,0.0015748731093481183,0.0015748731093481183,0.0051923575811088085,0.0051923575811088085,0.0051923575811088085,0.0051923575811088085,0.0014332679565995932,0.0014332679565995932,0.0014332679565995932,0.0014332679565995932,7.146909047150984e-05,7.146909047150984e-05,7.146909047150984e-05,7.146909047150984e-05,0.0006292447214946151,0.0006292447214946151,0.0006292447214946151,0.0006292447214946151,0.01815701089799404,0.01815701089799404,0.01815701089799404,0.01815701089799404,0.0005664018099196255,0.0005664018099196255,0.0005664018099196255,0.0005664018099196255,0.002345398534089327,0.002345398534089327,0.002345398534089327,0.002345398534089327,0.7031036019325256,0.7031036019325256,0.7031036019325256,0.7031036019325256,0.008156880736351013,0.008156880736351013,0.008156880736351013,0.008156880736351013,0.0003717031504493207,0.0003717031504493207,0.0003717031504493207,0.0003717031504493207,0.01309219654649496,0.01309219654649496,0.01309219654649496,0.01309219654649496,0.0012853041989728808,0.0012853041989728808,0.0012853041989728808,0.0012853041989728808,0.00041855682502500713,0.00041855682502500713,0.00041855682502500713,0.00041855682502500713,0.004039855673909187,0.004039855673909187,0.004039855673909187,0.004039855673909187,0.003159730928018689,0.003159730928018689,0.003159730928018689,0.003159730928018689
song_1110ad0e721685ec873afc6cc8372d1da569f6f1d519bdd799cd7c8d00631393,success,emotion,classifier-panel-v1,222,1,510,158,158,ae0ebb31f09cd48b53c0988b9454fd6713459e073ae11f09782cbed75a966703,ae0ebb31f09cd48b53c0988b9454fd6713459e073ae11f09782cbed75a966703,0.0011825879337266088,0.0011825879337266088,0.0011825879337266088,0.0011825879337266088,0.0018362218979746103,0.0018362218979746103,0.0018362218979746103,0.0018362218979746103,0.006040563806891441,0.006040563806891441,0.006040563806891441,0.006040563806891441,0.058013517409563065,0.058013517409563065,0.058013517409563065,0.058013517409563065,0.0252385176718235,0.0252385176718235,0.0252385176718235,0.0252385176718235,0.003434292506426573,0.003434292506426573,0.003434292506426573,0.003434292506426573,0.0008393070893362164,0.0008393070893362164,0.0008393070893362164,0.0008393070893362164,0.0004421514458954334,0.0004421514458954334,0.0004421514458954334,0.0004421514458954334,0.0020891528110951185,0.0020891528110951185,0.0020891528110951185,0.0020891528110951185,0.022612305358052254,0.022612305358052254,0.022612305358052254,0.022612305358052254,0.026435483247041702,0.026435483247041702,0.026435483247041702,0.026435483247041702,0.0031052790582180023,0.0031052790582180023,0.0031052790582180023,0.0031052790582180023,0.0012444319436326623,0.0012444319436326623,0.0012444319436326623,0.0012444319436326623,0.0007114536711014807,0.0007114536711014807,0.0007114536711014807,0.0007114536711014807,0.001042475807480514,0.001042475807480514,0.001042475807480514,0.001042475807480514,0.00026617900584824383,0.00026617900584824383,0.00026617900584824383,0.00026617900584824383,0.0006043262546882033,0.0006043262546882033,0.0006043262546882033,0.0006043262546882033,0.001405285787768662,0.001405285787768662,0.001405285787768662,0.001405285787768662,0.0010104129323735833,0.0010104129323735833,0.0010104129323735833,0.0010104129323735833,0.0006097008590586483,0.0006097008590586483,0.0006097008590586483,0.0006097008590586483,0.9029713869094849,0.9029713869094849,0.9029713869094849,0.9029713869094849,0.003958837129175663,0.003958837129175663,0.003958837129175663,0.003958837129175663,0.0004389771493151784,0.0004389771493151784,0.0004389771493151784,0.0004389771493151784,0.017721036449074745,0.017721036449074745,0.017721036449074745,0.017721036449074745,0.0007986854179762304,0.0007986854179762304,0.0007986854179762304,0.0007986854179762304,0.0005452577024698257,0.0005452577024698257,0.0005452577024698257,0.0005452577024698257,0.007183557841926813,0.007183557841926813,0.007183557841926813,0.007183557841926813,0.0006891358643770218,0.0006891358643770218,0.0006891358643770218,0.0006891358643770218
