group_dimension,group,measure,observation_count,unique_songs,available_observations,available_pct,unavailable_observations,available_unique_songs,available_unique_song_pct
primary_genre,Rock,ll_violence,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,ll_explicit_language,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,ll_substance_use,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_toxicity,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_severe_toxicity,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_obscene,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_threat,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_insult,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_identity_attack,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,detox_sexual_explicit,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_admiration,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_amusement,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_anger,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_annoyance,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_approval,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_caring,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_confusion,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_curiosity,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_desire,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_disappointment,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_disapproval,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_disgust,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_embarrassment,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_excitement,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_fear,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_gratitude,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_grief,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_joy,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_love,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_nervousness,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_optimism,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_pride,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_realization,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_relief,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_remorse,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_sadness,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_surprise,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,emotion_neutral,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,sentiment_negative,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,sentiment_neutral,13631,5028,11433,83.87499083,2198,4045,80.4494829
primary_genre,Rock,sentiment_positive,13631,5028,11433,83.87499083,2198,4045,80.4494829
rank_band,1–10,lyrics_available,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,all_42_classifier_scores,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,mb_duration_median_seconds,8180,4402,6811,83.26405868,1369,3613,82.07632894
rank_band,1–10,ll_sexual_content,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,ll_violence,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,ll_explicit_language,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,ll_substance_use,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_toxicity,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_severe_toxicity,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_obscene,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_threat,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_insult,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_identity_attack,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,detox_sexual_explicit,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_admiration,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_amusement,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_anger,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_annoyance,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_approval,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_caring,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_confusion,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_curiosity,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_desire,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_disappointment,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_disapproval,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_disgust,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_embarrassment,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_excitement,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_fear,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_gratitude,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_grief,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_joy,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_love,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_nervousness,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_optimism,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_pride,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_realization,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_relief,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_remorse,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_sadness,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_surprise,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,emotion_neutral,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,sentiment_negative,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,sentiment_neutral,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,1–10,sentiment_positive,8180,4402,6964,85.13447433,1216,3719,84.48432531
rank_band,11–25,lyrics_available,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,all_42_classifier_scores,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,mb_duration_median_seconds,12270,7651,10390,84.67807661,1880,6364,83.17866945
rank_band,11–25,ll_sexual_content,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,ll_violence,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,ll_explicit_language,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,ll_substance_use,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_toxicity,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_severe_toxicity,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_obscene,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_threat,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_insult,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_identity_attack,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,detox_sexual_explicit,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_admiration,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_amusement,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_anger,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_annoyance,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_approval,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_caring,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_confusion,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_curiosity,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_desire,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_disappointment,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_disapproval,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_disgust,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_embarrassment,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_excitement,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_fear,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_gratitude,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_grief,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_joy,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_love,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_nervousness,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_optimism,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_pride,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_realization,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_relief,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_remorse,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_sadness,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_surprise,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,emotion_neutral,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,sentiment_negative,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,sentiment_neutral,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,11–25,sentiment_positive,12270,7651,10216,83.2599837,2054,6292,82.237616
rank_band,26–50,lyrics_available,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,all_42_classifier_scores,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,mb_duration_median_seconds,20450,12881,17167,83.94621027,3283,10617,82.42372487
rank_band,26–50,ll_sexual_content,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,ll_violence,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,ll_explicit_language,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,ll_substance_use,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_toxicity,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_severe_toxicity,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_obscene,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_threat,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_insult,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_identity_attack,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,detox_sexual_explicit,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_admiration,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_amusement,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_anger,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_annoyance,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_approval,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_caring,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_confusion,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_curiosity,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_desire,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_disappointment,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_disapproval,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_disgust,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_embarrassment,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_excitement,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_fear,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_gratitude,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_grief,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_joy,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_love,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_nervousness,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_optimism,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_pride,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_realization,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_relief,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_remorse,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_sadness,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_surprise,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,emotion_neutral,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,sentiment_negative,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,sentiment_neutral,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,26–50,sentiment_positive,20450,12881,16595,81.14914425,3855,10314,80.07142303
rank_band,51–75,lyrics_available,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,all_42_classifier_scores,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,mb_duration_median_seconds,20450,14712,16656,81.44743276,3794,11851,80.55328983
rank_band,51–75,ll_sexual_content,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,ll_violence,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,ll_explicit_language,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,ll_substance_use,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_toxicity,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_severe_toxicity,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_obscene,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_threat,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_insult,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_identity_attack,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,detox_sexual_explicit,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_admiration,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_amusement,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_anger,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_annoyance,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_approval,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_caring,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_confusion,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_curiosity,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_desire,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_disappointment,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_disapproval,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_disgust,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_embarrassment,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_excitement,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_fear,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_gratitude,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_grief,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_joy,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_love,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_nervousness,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_optimism,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_pride,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_realization,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_relief,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_remorse,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_sadness,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_surprise,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,emotion_neutral,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,sentiment_negative,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,sentiment_neutral,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,51–75,sentiment_positive,20450,14712,15760,77.06601467,4690,11245,76.43420337
rank_band,76–100,lyrics_available,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,all_42_classifier_scores,20447,15731,14887,72.80774686,5560,11344,72.11238955
rank_band,76–100,mb_duration_median_seconds,20447,15731,16289,79.66449846,4158,12377,78.67904138
rank_band,76–100,ll_sexual_content,20447,15731,14887,72.80774686,5560,11344,72.11238955
rank_band,76–100,ll_violence,20447,15731,14887,72.80774686,5560,11344,72.11238955
rank_band,76–100,ll_explicit_language,20447,15731,14887,72.80774686,5560,11344,72.11238955
rank_band,76–100,ll_substance_use,20447,15731,14887,72.80774686,5560,11344,72.11238955
rank_band,76–100,detox_toxicity,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,detox_severe_toxicity,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,detox_obscene,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,detox_threat,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,detox_insult,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,detox_identity_attack,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,detox_sexual_explicit,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_admiration,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_amusement,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_anger,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_annoyance,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_approval,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_caring,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_confusion,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_curiosity,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_desire,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_disappointment,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_disapproval,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_disgust,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_embarrassment,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_excitement,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_fear,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_gratitude,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_grief,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_joy,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_love,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_nervousness,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_optimism,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_pride,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_realization,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_relief,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_remorse,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_sadness,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_surprise,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,emotion_neutral,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,sentiment_negative,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,sentiment_neutral,20447,15731,14891,72.82730963,5556,11346,72.1251033
rank_band,76–100,sentiment_positive,20447,15731,14891,72.82730963,5556,11346,72.1251033
