primary_genre,classifier,valid_rolling_endpoints,earliest_month,earliest_mean,earliest_window_n,earliest_min_monthly_n,latest_month,latest_mean,latest_window_n,latest_min_monthly_n,minimum_month,minimum_mean,minimum_window_n,minimum_min_monthly_n,maximum_month,maximum_mean,maximum_window_n,maximum_min_monthly_n,latest_minus_earliest,rolling_range
R&B / Soul,emotion_anger,658,1959-07,0.01527283899,166,10,2026-04,0.02951611324,102,5,1985-12,0.00639752777,207,14,2017-05,0.06135308188,112,5,0.01424327425,0.05495555411
R&B / Soul,emotion_annoyance,658,1959-07,0.02001861308,166,10,2026-04,0.07066179926,102,5,1985-12,0.01521559217,207,14,2017-08,0.1038949295,122,9,0.05064318617,0.08867933734
R&B / Soul,emotion_approval,658,1959-07,0.03393029622,166,10,2026-04,0.07827263285,102,5,1959-07,0.03393029622,166,10,2018-02,0.08952819777,107,5,0.04434233663,0.05559790155
R&B / Soul,emotion_caring,658,1959-07,0.03798274102,166,10,2026-04,0.03693322178,102,5,2009-07,0.01444463579,135,8,2003-03,0.08509086587,170,11,-0.001049519243,0.07064623008
R&B / Soul,emotion_confusion,658,1959-07,0.02209113446,166,10,2026-04,0.03679813531,102,5,1981-01,0.005755437846,176,12,1993-07,0.05391994346,193,12,0.01470700085,0.04816450562
R&B / Soul,emotion_curiosity,658,1959-07,0.04951883702,166,10,2026-04,0.08558757281,102,5,1979-08,0.01421596372,149,6,2026-04,0.08558757281,102,5,0.03606873579,0.07137160909
R&B / Soul,emotion_desire,658,1959-07,0.102932803,166,10,2026-04,0.08951536925,102,5,1980-02,0.02177498558,171,9,1995-03,0.1234231348,212,13,-0.01341743377,0.1016481492
R&B / Soul,emotion_disappointment,658,1959-07,0.03939411048,166,10,2026-04,0.07088645218,102,5,2014-09,0.01430702863,79,5,2025-12,0.08872771781,108,7,0.0314923417,0.07442068918
R&B / Soul,emotion_disapproval,658,1959-07,0.008315013143,166,10,2026-04,0.03166765491,102,5,1959-09,0.00786007906,170,10,2007-08,0.05068841637,169,11,0.02335264177,0.04282833731
R&B / Soul,emotion_disgust,658,1959-07,0.004588238625,166,10,2026-04,0.005495972287,102,5,1978-07,0.001975867085,160,9,1986-08,0.00817768666,197,12,0.0009077336625,0.006201819575
R&B / Soul,emotion_embarrassment,658,1959-07,0.00315670829,166,10,2026-04,0.002468552432,102,5,2014-09,0.001150681067,79,5,1970-12,0.01019801058,258,17,-0.0006881558582,0.009047329516
R&B / Soul,emotion_excitement,658,1959-07,0.03033415025,166,10,2026-04,0.009672163368,102,5,2026-01,0.007417522672,109,7,1985-07,0.05411026136,186,9,-0.02066198688,0.04669273869
R&B / Soul,emotion_fear,658,1959-07,0.009535422997,166,10,2026-04,0.005277183623,102,5,1976-08,0.002746343535,214,12,2010-01,0.07221768797,118,6,-0.004258239374,0.06947134444
R&B / Soul,emotion_gratitude,658,1959-07,0.01013575543,166,10,2026-04,0.0006157854659,102,5,2018-10,0.0004681674931,78,5,1972-04,0.02404437583,259,18,-0.009519969969,0.02357620833
R&B / Soul,emotion_grief,658,1959-07,0.004312766689,166,10,2026-04,0.001974234212,102,5,2014-09,0.0008504623231,79,5,1965-03,0.005874799815,282,14,-0.002338532477,0.005024337492
R&B / Soul,emotion_joy,658,1959-07,0.0616199297,166,10,2026-04,0.01173635639,102,5,2025-12,0.01065930607,108,7,1979-12,0.08778276037,164,9,-0.04988357331,0.0771234543
R&B / Soul,emotion_love,658,1959-07,0.4220536168,166,10,2026-04,0.2124045413,102,5,2001-06,0.1123814393,181,12,2014-09,0.485558606,79,5,-0.2096490755,0.3731771668
R&B / Soul,emotion_nervousness,658,1959-07,0.006082033701,166,10,2026-04,0.006918301704,102,5,2014-09,0.002298546327,79,5,2008-03,0.02010227089,161,11,0.000836268003,0.01780372457
R&B / Soul,emotion_neutral,658,1959-07,0.2138902767,166,10,2026-04,0.3249789609,102,5,1987-10,0.2044745579,180,11,2018-07,0.4115767067,92,5,0.1110886842,0.2071021488
R&B / Soul,emotion_optimism,658,1959-07,0.02467534046,166,10,2026-04,0.01958376278,102,5,2018-02,0.009656016067,107,5,2006-11,0.04874087025,140,7,-0.005091577678,0.03908485419
R&B / Soul,emotion_pride,658,1959-07,0.001574595477,166,10,2026-04,0.0009073270619,102,5,2026-04,0.0009073270619,102,5,1971-05,0.005005553205,266,16,-0.000667268415,0.004098226143
R&B / Soul,emotion_realization,658,1959-07,0.01397316512,166,10,2026-04,0.0133193462,102,5,2014-09,0.00848464539,79,5,1984-09,0.03968682852,139,8,-0.0006538189206,0.03120218313
R&B / Soul,emotion_relief,658,1959-07,0.002524090553,166,10,2026-04,0.001476176126,102,5,2014-09,0.001443133343,79,5,1985-05,0.005889148977,169,8,-0.001047914427,0.004446015633
R&B / Soul,emotion_remorse,658,1959-07,0.02272257173,166,10,2026-04,0.00476777277,102,5,2014-09,0.001300274631,79,5,2007-11,0.03001927239,156,11,-0.01795479896,0.02871899776
R&B / Soul,emotion_sadness,658,1959-07,0.1057681889,166,10,2026-04,0.05600340124,102,5,2014-09,0.008045862241,79,5,1965-03,0.1920502767,282,14,-0.04976478761,0.1840044144
R&B / Soul,emotion_surprise,658,1959-07,0.01048739448,166,10,2026-04,0.003570392471,102,5,2018-03,0.00270305657,104,5,1981-07,0.02371004204,176,13,-0.006917002006,0.02100698547
R&B / Soul,ll_explicit_language,658,1959-07,0.08455872148,166,10,2026-04,0.3580547082,102,5,1981-07,0.03995284164,176,13,2016-12,0.8828174625,124,5,0.2734959867,0.8428646208
R&B / Soul,ll_sexual_content,658,1959-07,0.4087873602,166,10,2026-04,0.7297510474,102,5,1973-09,0.3611995755,318,21,2018-10,0.8729675681,78,5,0.3209636872,0.5117679927
R&B / Soul,ll_substance_use,658,1959-07,0.07997095511,166,10,2026-04,0.2627368642,102,5,1963-06,0.01290038474,226,15,2018-01,0.5142403547,111,5,0.1827659091,0.5013399699
R&B / Soul,ll_violence,658,1959-07,0.08798163063,166,10,2026-04,0.2210973485,102,5,1978-12,0.01646763118,137,6,2017-04,0.2993064092,113,5,0.1331157178,0.282838778
R&B / Soul,sentiment_negative,658,1959-07,0.2470738928,166,10,2026-04,0.2830866412,102,5,1978-11,0.2126780592,139,6,2025-12,0.287886016,108,7,0.03601274841,0.07520795678
R&B / Soul,sentiment_neutral,658,1959-07,0.3998559783,166,10,2026-04,0.4202984684,102,5,1959-07,0.3998559783,166,10,2006-06,0.4552782455,123,7,0.02044249004,0.05542226715
R&B / Soul,sentiment_positive,658,1959-07,0.353070121,166,10,2026-04,0.2966149147,102,5,2016-10,0.2835060216,120,5,1960-04,0.3677947927,173,10,-0.05645520627,0.08428877109
Reggae / Dancehall,detox_identity_attack,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,detox_insult,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,detox_obscene,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,detox_severe_toxicity,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,detox_sexual_explicit,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,detox_threat,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,detox_toxicity,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_admiration,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_amusement,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_anger,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_annoyance,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_approval,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_caring,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_confusion,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_curiosity,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_desire,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_disappointment,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_disapproval,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_disgust,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_embarrassment,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_excitement,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_fear,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_gratitude,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_grief,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_joy,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_love,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_nervousness,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_neutral,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_optimism,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_pride,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_realization,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_relief,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_remorse,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_sadness,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,emotion_surprise,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,ll_explicit_language,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,ll_sexual_content,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,ll_substance_use,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,ll_violence,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,sentiment_negative,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,sentiment_neutral,0,,,,,,,,,,,,,,,,,,
Reggae / Dancehall,sentiment_positive,0,,,,,,,,,,,,,,,,,,
Rock,detox_identity_attack,527,1959-07,0.001839913648,182,8,2009-08,0.005594889001,111,6,1992-03,0.001153247451,204,13,1999-11,0.01047377195,87,6,0.003754975353,0.0093205245
Rock,detox_insult,527,1959-07,0.03029640251,182,8,2009-08,0.1209838191,111,6,1994-02,0.006126919935,91,6,2009-07,0.1230878441,112,6,0.09068741654,0.1169609242
Rock,detox_obscene,527,1959-07,0.007662970237,182,8,2009-08,0.1802811222,111,6,1994-02,0.003391494978,91,6,2009-06,0.1916452516,111,6,0.1726181519,0.1882537566
Rock,detox_severe_toxicity,527,1959-07,7.953937016e-05,182,8,2009-08,0.006224450469,111,6,1962-03,3.908151136e-05,157,9,2007-03,0.01492679993,115,7,0.006144911098,0.01488771842
Rock,detox_sexual_explicit,527,1959-07,0.005011835285,182,8,2009-08,0.06127555549,111,6,1994-02,0.001308655193,91,6,2009-08,0.06127555549,111,6,0.0562637202,0.0599669003
Rock,detox_threat,527,1959-07,0.00357323223,182,8,2009-08,0.005923735095,111,6,1976-10,0.0008161509097,278,17,1995-09,0.02876200845,140,9,0.002350502864,0.02794585754
Rock,detox_toxicity,527,1959-07,0.06599756644,182,8,2009-08,0.2972778659,111,6,1965-01,0.04267992413,231,13,2009-08,0.2972778659,111,6,0.2312802994,0.2545979417
Rock,emotion_admiration,527,1959-07,0.02663524567,182,8,2009-08,0.01352477497,111,6,2002-09,0.002975416837,121,8,2000-01,0.06910835707,87,5,-0.0131104707,0.06613294023
Rock,emotion_amusement,527,1959-07,0.02597830951,182,8,2009-08,0.01444914446,111,6,1996-08,0.001840647281,85,5,1963-02,0.04565669311,118,7,-0.01152916505,0.04381604583
Rock,emotion_anger,527,1959-07,0.01038288017,182,8,2009-08,0.02119612511,111,6,1962-06,0.005002350673,153,9,1999-11,0.04697226734,87,6,0.01081324494,0.04196991666
Rock,emotion_annoyance,527,1959-07,0.03096148026,182,8,2009-08,0.07304021514,111,6,1962-06,0.01627589278,153,9,2002-09,0.09696555593,121,8,0.04207873488,0.08068966315
Rock,emotion_approval,527,1959-07,0.03991147473,182,8,2009-08,0.03665634158,111,6,2002-08,0.02082245393,123,8,2001-02,0.07758149286,87,5,-0.003255133151,0.05675903893
Rock,emotion_caring,527,1959-07,0.02642114062,182,8,2009-08,0.02941448447,111,6,1962-11,0.008577854946,117,7,1995-02,0.06595293697,124,7,0.002993343852,0.05737508203
Rock,emotion_confusion,527,1959-07,0.02733747737,182,8,2009-08,0.03423151674,111,6,1963-10,0.005448516388,99,5,2002-07,0.064161517,121,8,0.006894039375,0.05871300062
Rock,emotion_curiosity,527,1959-07,0.03294628897,182,8,2009-08,0.08034489808,111,6,2008-02,0.0127970342,134,7,2009-08,0.08034489808,111,6,0.04739860912,0.06754786389
Rock,emotion_desire,527,1959-07,0.05145152228,182,8,2009-08,0.03273885561,111,6,1963-07,0.01721291241,105,6,1995-09,0.1109818392,140,9,-0.01871266668,0.0937689268
Rock,emotion_disappointment,527,1959-07,0.06896773704,182,8,2009-08,0.123399184,111,6,1964-04,0.01891043934,125,5,2008-05,0.1494462166,131,6,0.054431447,0.1305357773
Rock,emotion_disapproval,527,1959-07,0.01137641366,182,8,2009-08,0.02633826287,111,6,1962-06,0.005612857048,153,9,2002-08,0.05935870139,123,8,0.01496184921,0.05374584434
Rock,emotion_disgust,527,1959-07,0.003767981629,182,8,2009-08,0.004468904614,111,6,1963-09,0.002347745624,101,5,2003-02,0.01112347061,120,6,0.0007009229854,0.008775724982
Rock,emotion_embarrassment,527,1959-07,0.004684208423,182,8,2009-08,0.003736602936,111,6,1962-09,0.001567987859,135,8,2002-09,0.01108045026,121,8,-0.000947605487,0.009512462398
Rock,emotion_excitement,527,1959-07,0.02370997681,182,8,2009-08,0.008482388535,111,6,2002-08,0.005252288499,123,8,1963-05,0.05778055655,112,7,-0.01522758828,0.05252826805
Rock,emotion_fear,527,1959-07,0.02094895704,182,8,2009-08,0.01120970158,111,6,1962-07,0.002243436477,148,9,2002-12,0.08733279293,114,6,-0.009739255455,0.08508935646
Rock,emotion_gratitude,527,1959-07,0.002384885347,182,8,2009-08,0.002416072677,111,6,1984-09,0.0004236002786,329,22,2008-03,0.05367916433,134,7,3.118732946e-05,0.05325556405
Rock,emotion_grief,527,1959-07,0.004257758184,182,8,2009-08,0.003103484713,111,6,1964-04,0.001500592889,125,5,1999-11,0.005412331008,87,6,-0.00115427347,0.003911738119
Rock,emotion_joy,527,1959-07,0.03601063167,182,8,2009-08,0.01381303784,111,6,2003-04,0.005050426861,132,6,1963-02,0.08962532196,118,7,-0.02219759383,0.0845748951
Rock,emotion_love,527,1959-07,0.2828996264,182,8,2009-08,0.09030682995,111,6,2006-03,0.01767871683,109,7,1961-08,0.3014119182,153,7,-0.1925927965,0.2837332013
Rock,emotion_nervousness,527,1959-07,0.01881167266,182,8,2009-08,0.01477190992,111,6,1962-07,0.002626248728,148,9,2004-03,0.029671084,159,9,-0.004039762739,0.02704483527
Rock,emotion_neutral,527,1959-07,0.3248926791,182,8,2009-08,0.3441319262,111,6,1996-08,0.2838082811,85,5,1964-03,0.5331319391,111,5,0.01923924704,0.249323658
Rock,emotion_optimism,527,1959-07,0.02506084153,182,8,2009-08,0.06723247343,111,6,1967-11,0.009591625427,234,13,2009-08,0.06723247343,111,6,0.0421716319,0.057640848
Rock,emotion_pride,527,1959-07,0.001286918582,182,8,2009-08,0.000879044857,111,6,1996-05,0.000700601288,104,5,1971-12,0.007203679094,247,17,-0.0004078737247,0.006503077806
Rock,emotion_realization,527,1959-07,0.02232899171,182,8,2009-08,0.0276323331,111,6,1961-01,0.01272247688,173,8,2008-01,0.06068171985,130,7,0.005303341394,0.04795924296
Rock,emotion_relief,527,1959-07,0.002796085894,182,8,2009-08,0.002161944017,111,6,1996-05,0.001761078851,104,5,2008-02,0.0064899251,134,7,-0.0006341418762,0.004728846249
Rock,emotion_remorse,527,1959-07,0.009280719745,182,8,2009-08,0.004814124915,111,6,2000-01,0.001934731217,87,5,2008-05,0.05598463029,131,6,-0.00446659483,0.05404989908
Rock,emotion_sadness,527,1959-07,0.1263975132,182,8,2009-08,0.105397712,111,6,1964-04,0.02690091218,125,5,2005-01,0.18368063,160,10,-0.02099980117,0.1567797178
Rock,emotion_surprise,527,1959-07,0.01337930397,182,8,2009-08,0.007728736297,111,6,1960-11,0.004548939492,175,8,2001-04,0.03442873755,87,5,-0.005650567673,0.02987979806
Rock,ll_explicit_language,527,1959-07,0.1037810904,182,8,2009-08,0.3756674336,111,6,1968-10,0.02860881863,186,9,2003-05,0.4836719147,134,6,0.2718863432,0.455063096
Rock,ll_sexual_content,527,1959-07,0.4296205296,182,8,2009-08,0.3161257196,111,6,2003-02,0.09739564589,120,6,1960-03,0.5559136946,149,8,-0.11349481,0.4585180488
Rock,ll_substance_use,527,1959-07,0.0222595066,182,8,2009-08,0.2396072913,111,6,1959-07,0.0222595066,182,8,1974-03,0.2984685737,265,16,0.2173477847,0.2762090671
Rock,ll_violence,527,1959-07,0.1269325526,182,8,2009-08,0.2192921433,111,6,1961-08,0.02884429438,153,7,1996-08,0.4202745058,85,5,0.09235959072,0.3914302114
Rock,sentiment_negative,527,1959-07,0.2586808445,182,8,2009-08,0.3137293789,111,6,1962-12,0.2224770067,115,7,2002-07,0.3559035234,121,8,0.0550485344,0.1334265166
Rock,sentiment_neutral,527,1959-07,0.4242363408,182,8,2009-08,0.425355773,111,6,2005-09,0.4052260507,136,7,1963-07,0.4465434204,105,6,0.00111943222,0.04131736974
Rock,sentiment_positive,527,1959-07,0.3170828174,182,8,2009-08,0.2609148372,111,6,2002-07,0.235705373,121,8,1962-06,0.3413420111,153,9,-0.05616798016,0.1056366381
